129,1733608266.420682611
130,1733608266.620602208
131,1733608266.820598598
132,1733608267.020594537
133,1733608267.220603204
134,1733608267.420590338
135,1733608267.620792080
136,1733608267.822130880
137,1733608268.021746277
138,1733608268.221848755
139,1733608268.421866825
140,1733608271.030518907
141,1733608271.230706256
142,1733608271.430754616
143,1733608271.630988624
144,1733608271.834326599
145,1733608272.434209973
146,1733608274.050381078
147,1733608274.251109999
148,1733608274.449358691
149,1733608274.656137335
150,1733608274.847405444
151,1733608275.054284424
152,1733608275.260087089
153,1733608275.451444809
154,1733608275.648171464
155,1733608275.864376498
156,1733608276.053459392
157,1733608276.252799520
158,1733608276.450000366
159,1733608276.664783672
160,1733608276.879263522
161,1733608277.058308226
162,1733608277.253422259
163,1733608277.462225070
164,1733608277.659547184
165,1733608277.860965850
166,1733608278.057857691
167,1733608278.255935929
168,1733608278.456946618
169,1733608278.457102653
170,1733608280.062984236
171,1733608283.475365862
172,1733608283.677002467
173,1733608283.875081221
174,1733608284.075214367
175,1733608284.275302767
176,1733608284.487262287
177,1733608284.682028001
178,1733608284.888473736
179,1733608285.094893051
180,1733608285.282669257
181,1733608285.498363045
182,1733608285.688852202
183,1733608285.880137842
184,1733608286.085159132
185,1733608286.288683856
186,1733608286.500123771
187,1733608286.688493467
188,1733608286.690198637
189,1733608286.888931217
190,1733608287.087161198
191,1733608287.289839039
192,1733608287.489700472
193,1733608287.692788434
194,1733608288.490897741
195,1733608289.291259388
196,1733608290.296780850
197,1733608290.495197974
198,1733608290.696796295
199,1733608290.898840947
200,1733608291.096946179
201,1733608291.298866983
202,1733608291.502918211
203,1733608291.702538471
204,1733608291.900691013
205,1733608293.505163680
206,1733608293.705225353
207,1733608293.906123599
208,1733608294.106830746
209,1733608294.306902886
210,1733608294.506963037
211,1733608294.708568600
212,1733608294.907867262
213,1733608295.108667177
214,1733608295.310148723
215,1733608295.522682762
216,1733608295.715982507
217,1733608295.921821125
218,1733608296.114117821
219,1733608296.318203813
220,1733608296.516717867
221,1733608296.720637386
222,1733608296.920208308
223,1733608297.120219035
224,1733608297.319759767
225,1733608297.523514180
226,1733608297.719947596
227,1733608297.939843142
228,1733608298.120795486
229,1733608298.927143484
230,1733608299.726135781
231,1733608302.935557063
232,1733608303.136831640
233,1733608303.349999546
234,1733608303.553597781
235,1733608303.751203871
236,1733608303.946228296
237,1733608304.153613042
238,1733608304.353073391
239,1733608304.548148687
240,1733608304.745702838
241,1733608304.950948551
242,1733608305.154841404
243,1733608305.350628140
244,1733608305.558460836
245,1733608305.762463823
246,1733608305.954381763
247,1733608306.154257774
248,1733608306.352580270
249,1733608306.573684008
250,1733608306.738386859
251,1733608306.756183491
252,1733608306.971012901
253,1733608307.955271946
254,1733608311.167958088
255,1733608312.171363063
256,1733608312.371340476
257,1733608312.571331857
258,1733608312.771325694
259,1733608312.971403715
260,1733608313.170543028
261,1733608313.370518076
262,1733608313.570327940
263,1733608313.770697616
264,1733608313.976313649
265,1733608314.171441226
266,1733608314.371384010
267,1733608314.574373410
268,1733608314.575451857
269,1733608314.772981502
270,1733608314.974492561
271,1733608315.173566574
272,1733608315.374652057
273,1733608315.574745017
274,1733608315.777404204
275,1733608315.983214575
276,1733608316.185279185
277,1733608316.387718168
278,1733608316.580504122
279,1733608317.588954830
280,1733608317.787141217
281,1733608317.987265032
282,1733608318.202583392
283,1733608318.391257077
284,1733608318.589002018
285,1733608320.196238821
286,1733608320.197886096
287,1733608320.392355908
288,1733608320.596753310
289,1733608320.794535875
290,1733608320.994955206
291,1733608321.196628149
292,1733608321.396510169
293,1733608321.631030992
294,1733608321.797104003
295,1733608321.997078176
296,1733608322.196590284
297,1733608322.396582580
298,1733608322.596580179
299,1733608322.796717367
300,1733608322.996597404
301,1733608323.196588664
302,1733608323.396658294
303,1733608323.596568213
304,1733608323.796576181
305,1733608323.996587745
306,1733608324.197434827
307,1733608324.401904759
308,1733608324.600302335
309,1733608324.798723443
310,1733608325.812290751
311,1733608326.003187024
312,1733608326.241064852
313,1733608326.410232112
314,1733608326.617752756
315,1733608327.017025876
316,1733608328.816499875
317,1733608329.020284483
318,1733608329.222889915
319,1733608329.419782473
320,1733608329.620670753
321,1733608329.823215250
322,1733608330.022023536
323,1733608330.219091006
324,1733608330.419082466
325,1733608330.620664545
326,1733608330.819792757
327,1733608331.020572997
328,1733608331.220587759
329,1733608331.420589180
330,1733608331.621907463
331,1733608331.826918624
332,1733608332.022041328
333,1733608332.222117837
334,1733608332.422846228
335,1733608332.622911345
336,1733608332.822914832
337,1733608333.022084028
338,1733608333.221915720
339,1733608334.430326423
340,1733608334.627440644
341,1733608334.827422800
342,1733608335.427288170
343,1733608337.245345973
344,1733608337.441475730
345,1733608337.638225236
346,1733608337.882854440
347,1733608338.044134517
348,1733608338.244427124
349,1733608338.438792739
350,1733608338.639260949
351,1733608338.840687444
352,1733608339.043294864
353,1733608339.244904907
354,1733608339.442070757
355,1733608339.643307647
356,1733608339.843395547
357,1733608340.046943673
358,1733608340.247690611
359,1733608340.434061586
360,1733608340.447381891
361,1733608340.647009449
362,1733608340.849172469
363,1733608341.050729143
364,1733608341.247700924
365,1733608341.447805943
366,1733608342.252947445
367,1733608342.455458323
368,1733608342.655236855
369,1733608342.855951503
370,1733608343.057672919
371,1733608343.257443647
372,1733608343.458622990
373,1733608343.661307400
374,1733608343.862770358
375,1733608344.060514038
376,1733608345.873425568
377,1733608346.069160534
378,1733608346.269851411
379,1733608346.475785345
380,1733608346.669746724
381,1733608346.870296821
382,1733608347.070355070
383,1733608347.281254886
384,1733608347.485705877
385,1733608347.677583224
386,1733608347.875317803
387,1733608348.087657098
388,1733608348.281190774
389,1733608348.477036861
390,1733608348.681452952
391,1733608348.891851666
392,1733608349.078257813
393,1733608349.279647756
394,1733608349.490529054
395,1733608349.706086893
396,1733608349.893654541
397,1733608350.081391746
398,1733608350.286213610
399,1733608351.891742405
400,1733608355.302523672
401,1733608355.512092279
402,1733608355.707979167
403,1733608355.905591167
404,1733608356.103563090
405,1733608356.309500346
406,1733608356.309927162
407,1733608356.506388644
408,1733608356.709397523
409,1733608356.909604560
410,1733608357.115479889
411,1733608357.309244658
412,1733608357.510123807
413,1733608357.715898191
414,1733608357.913469388
415,1733608358.112751165
416,1733608358.315805019
417,1733608358.515343095
418,1733608358.716617366
419,1733608358.917105537
420,1733608359.115493661
421,1733608359.314782665
422,1733608359.515926927
423,1733608359.715014181
424,1733608359.918252832
425,1733608364.741810280
426,1733608364.939316648
427,1733608365.144061468
428,1733608365.342002980
429,1733608365.547031122
430,1733608365.740781387
431,1733608365.943815735
432,1733608366.142842144
433,1733608366.341141353
434,1733608366.558475480
435,1733608366.747715466
436,1733608366.950359407
437,1733608367.143428327
438,1733608367.343479738
439,1733608367.543417497
440,1733608367.743424642
441,1733608367.943536885
442,1733608368.142412118
443,1733608368.342414236
444,1733608368.542419481
445,1733608368.742417182
446,1733608368.942413573
447,1733608369.143793002
448,1733608369.945255658
449,1733608370.145275691
450,1733608370.345373119
451,1733608370.746025677
452,1733608370.946014324
453,1733608371.145036507
454,1733608371.345353006
455,1733608371.545695602
456,1733608371.745761044
457,1733608373.568331137
458,1733608373.568509278
459,1733608373.775170967
460,1733608373.971012634
461,1733608374.146014448
462,1733608374.173066931
463,1733608374.361344780
464,1733608374.559121176
465,1733608374.761937546
466,1733608374.963653858
467,1733608375.161368557
468,1733608375.372217019
469,1733608375.565098021
470,1733608375.766336639
471,1733608375.965041243
472,1733608376.166403152
473,1733608376.385101197
474,1733608376.566830828
475,1733608376.770946528
476,1733608376.992829323
477,1733608377.179923847
478,1733608377.371478431
479,1733608377.568797523
480,1733608377.768869714
481,1733608378.776594114
482,1733608378.974223660
483,1733608379.173691012
484,1733608379.375140705
485,1733608379.775496582
486,1733608379.975436864
487,1733608380.174960433
488,1733608380.376033322
489,1733608382.181733344
490,1733608382.391786705
491,1733608382.600039815
492,1733608382.601149068
493,1733608382.792498070
494,1733608382.987547880
495,1733608383.194285605
496,1733608383.406677008
497,1733608383.601169120
498,1733608383.789905458
499,1733608384.008678190
500,1733608384.211237515
501,1733608384.396535414
502,1733608384.589383613
503,1733608384.793284263
504,1733608384.996712176
505,1733608385.195663706
506,1733608385.394364823
507,1733608385.598228272
508,1733608385.799349160
509,1733608385.799507060
510,1733608385.997630792
511,1733608386.209759848
512,1733608386.402370649
513,1733608386.607504724
514,1733608386.801729567
515,1733608387.003477780
516,1733608387.200380231
517,1733608387.605273522
518,1733608387.808410317
519,1733608388.003689524
520,1733608389.010571245
521,1733608389.208721160
522,1733608389.409766849
523,1733608389.609869724
524,1733608389.809869626
525,1733608390.010741604
526,1733608390.223503182
527,1733608390.223543976
528,1733608390.413217680
529,1733608390.611338400
530,1733608391.029968862
531,1733608391.222010076
532,1733608391.415723980
533,1733608391.630666202
534,1733608391.822995797
535,1733608392.026756423
536,1733608392.218476851
537,1733608392.422619956
538,1733608392.624570330
539,1733608392.829227283
540,1733608393.023001415
541,1733608393.427457968
542,1733608395.246623779
543,1733608395.430854628
544,1733608395.628093812
545,1733608395.828791967
546,1733608396.032219560
547,1733608396.230906654
548,1733608396.432826793
549,1733608396.633938289
550,1733608396.842880322
551,1733608397.032951621
552,1733608397.233407907
553,1733608397.437793307
554,1733608397.633883232
555,1733608397.834239225
556,1733608398.245114639
557,1733608398.246089331
558,1733608398.437578682
559,1733608398.839894726
560,1733608399.039163395
561,1733608399.241050227
562,1733608399.440495793
563,1733608399.640726204
564,1733608399.841163095
565,1733608400.041353779
566,1733608400.256015693
567,1733608400.444831550
568,1733608400.661463043
569,1733608400.662508113
570,1733608400.859486916
571,1733608401.045333527
572,1733608401.261306997
573,1733608401.261435148
574,1733608401.262014021
575,1733608401.465453642
576,1733608401.661851786
577,1733608401.857969659
578,1733608402.051814123
579,1733608402.267248723
580,1733608402.461468786
581,1733608402.654813617
582,1733608402.856524895
583,1733608403.067721590
584,1733608403.260405942
585,1733608403.260703084
586,1733608403.458280320
587,1733608403.660984614
588,1733608403.865762295
589,1733608404.060058921
590,1733608404.267244385
591,1733608404.462800762
592,1733608404.676549826
593,1733608404.865607397
594,1733608405.063787352
595,1733608406.868938685
596,1733608407.074689451
597,1733608407.270535325
598,1733608407.470581144
599,1733608407.673941856
600,1733608407.858041026
601,1733608407.870926156
602,1733608408.069972245
603,1733608408.470676332
604,1733608408.672407956
605,1733608408.872273749
606,1733608409.072358871
607,1733608409.474241629
608,1733608409.674290449
609,1733608409.874286353
610,1733608410.073285668
611,1733608410.273322446
612,1733608410.473290359
613,1733608410.673294714
614,1733608410.874359335
615,1733608411.282019986
616,1733608411.477050287
617,1733608411.879040444
618,1733608412.080303986
619,1733608412.287076040
620,1733608413.094120578
621,1733608413.300385523
622,1733608413.501111431
623,1733608413.687858722
624,1733608413.893846225
625,1733608414.095360060
626,1733608414.293841469
627,1733608414.897782348
628,1733608415.104769302
629,1733608415.293527527
630,1733608415.497699208
631,1733608415.702402689
632,1733608415.901094840
633,1733608416.096914074
634,1733608416.301749406
635,1733608416.503364105
636,1733608416.701920022
637,1733608416.901121450
638,1733608417.098517076
639,1733608417.298640894
640,1733608417.499320427
641,1733608417.500372513
642,1733608417.502029581
643,1733608417.699657174
644,1733608417.901476410
645,1733608418.101895429
646,1733608418.301026830
647,1733608418.501008826
648,1733608418.701011044
649,1733608418.901133220
650,1733608419.100647835
651,1733608419.300571554
652,1733608419.300870615
653,1733608419.500579909
654,1733608419.701199701
655,1733608419.901611377
656,1733608420.101746027
657,1733608420.302280644
658,1733608420.502421997
659,1733608420.702405338
660,1733608420.902388853
661,1733608421.101748040
662,1733608421.302741504
663,1733608421.503821941
664,1733608421.708324637
665,1733608421.916351531
666,1733608422.115858086
667,1733608422.312659692
668,1733608422.508381611
669,1733608422.724883435
670,1733608422.922737820
671,1733608423.120940270
672,1733608423.313433519
673,1733608423.916300190
674,1733608424.117409040
675,1733608424.320043654
676,1733608424.537808564
677,1733608424.721933554
678,1733608424.919744627
679,1733608425.124591238
680,1733608425.721636229
681,1733608426.725841333
682,1733608426.925816027
683,1733608427.124809645
684,1733608427.327474174
685,1733608427.526090605
686,1733608427.727493650
687,1733608427.926647241
688,1733608428.125562969
689,1733608428.325555325
690,1733608428.526543906
691,1733608428.731952346
692,1733608428.931763065
693,1733608428.931902788
694,1733608429.152719758
695,1733608429.329885492
696,1733608429.529997525
697,1733608429.729963709
698,1733608429.933648651
699,1733608430.132697561
700,1733608430.332177337
701,1733608430.532287444
702,1733608430.745946355
703,1733608430.934710954
704,1733608431.142714082
705,1733608431.142853309
706,1733608433.781029118
707,1733608434.347277860
708,1733608434.551067169
709,1733608434.751010974
710,1733608434.958749158
711,1733608435.151702454
712,1733608435.355294717
713,1733608435.758441077
714,1733608435.958260798
715,1733608436.355756502
716,1733608436.554245033
717,1733608436.756990175
718,1733608436.955084445
719,1733608437.154069908
720,1733608437.354506071
721,1733608437.554890914
722,1733608437.756231714
723,1733608437.956598861
724,1733608437.956908606
725,1733608438.156533788
726,1733608438.356838139
727,1733608438.569078066
728,1733608438.758805873
729,1733608438.959103100
730,1733608439.159890282
731,1733608439.359979010
732,1733608439.560592189
733,1733608439.760570847
734,1733608439.961096224
735,1733608440.162139102
736,1733608440.362525868
737,1733608440.563284664
738,1733608440.763371571
739,1733608440.963370993
740,1733608441.162649359
741,1733608441.969622868
742,1733608442.169554567
743,1733608442.170129966
744,1733608442.378670040
745,1733608442.581600777
746,1733608444.791440950
747,1733608444.986827538
748,1733608445.184078268
749,1733608445.384582365
750,1733608445.582523988
751,1733608445.781167657
752,1733608445.982076590
753,1733608446.182840398
754,1733608446.399577230
755,1733608446.595066405
756,1733608446.786746280
757,1733608446.983872393
758,1733608447.183942208
759,1733608447.384901265
760,1733608447.584989672
761,1733608447.784973813
762,1733608447.984964762
763,1733608448.184621146
764,1733608448.384561546
765,1733608448.585859777
766,1733608448.784939349
767,1733608448.984935868
768,1733608449.184570597
769,1733608449.384575510
770,1733608449.584572483
771,1733608449.584717628
772,1733608449.587912815
773,1733608449.784570543
774,1733608449.986815389
775,1733608450.186049808
776,1733608450.588092462
777,1733608452.193766317
778,1733608454.003094395
779,1733608454.211343047
780,1733608454.412546314
781,1733608454.610341178
782,1733608454.803844959
783,1733608455.014995810
784,1733608455.210188147
785,1733608455.429433765
786,1733608455.609419947
787,1733608455.610191049
788,1733608455.825367511
789,1733608456.013342355
790,1733608456.218045154
791,1733608456.412770791
792,1733608456.617051639
793,1733608456.844597907
794,1733608457.020337611
795,1733608457.216074770
796,1733608457.432824970
797,1733608457.641427192
798,1733608457.822119189
799,1733608458.021944096
800,1733608458.218106122
801,1733608458.419739945
802,1733608458.819603979
803,1733608459.022058258
804,1733608459.220152279
805,1733608459.625502475
806,1733608459.822208335
807,1733608460.025736612
808,1733608461.027670574
809,1733608461.232615717
810,1733608461.428367023
811,1733608461.630549544
812,1733608461.829644570
813,1733608462.631853966
814,1733608463.635846916
815,1733608463.835890213
816,1733608464.056313097
817,1733608464.246055651
818,1733608464.443873937
819,1733608464.655456968
820,1733608464.869877655
821,1733608465.050067054
822,1733608465.257164772
823,1733608465.446726768
824,1733608465.665040499
825,1733608465.846748929
826,1733608466.051283088
827,1733608466.246545996
828,1733608466.455245343
829,1733608466.661554724
830,1733608466.852043568
831,1733608467.049789306
832,1733608467.252122558
833,1733608467.467063672
834,1733608467.658217984
835,1733608467.850783004
836,1733608468.057977854
837,1733608468.269554684
838,1733608468.467536038
839,1733608468.676829940
840,1733608468.851006640
841,1733608469.054518172
842,1733608469.455094159
843,1733608472.871807853
844,1733608473.070818745
845,1733608473.270829417
846,1733608473.470847703
847,1733608473.671067829
848,1733608473.872051704
849,1733608474.072129347
850,1733608474.275221264
851,1733608474.473508354
852,1733608474.676883620
853,1733608474.873986651
854,1733608475.089680378
855,1733608475.290570642
856,1733608475.504562907
857,1733608475.678295621
858,1733608475.888154904
859,1733608476.086551385
860,1733608476.285671576
861,1733608476.481879568
862,1733608476.684626692
863,1733608476.888523759
864,1733608477.091327384
865,1733608478.297700986
866,1733608478.495073373
867,1733608478.696482853
868,1733608478.892214445
869,1733608480.695471844
870,1733608480.898136348
871,1733608481.096279791
872,1733608481.298666403
873,1733608481.298982363
874,1733608481.498460334
875,1733608481.698521583
876,1733608481.900888807
877,1733608482.102103525
878,1733608482.303291648
879,1733608482.501370357
880,1733608482.701363929
881,1733608482.702179028
882,1733608482.901364915
883,1733608483.100911787
884,1733608483.300970049
885,1733608483.500976344
886,1733608483.701367185
887,1733608483.902231658
888,1733608484.102304142
889,1733608484.302294883
890,1733608484.502373101
891,1733608484.703807979
892,1733608484.904526996
893,1733608485.110018916
894,1733608486.122508625
895,1733608486.321312394
896,1733608486.512289625
897,1733608486.716621575
898,1733608486.924399060
899,1733608487.131309715
900,1733608487.314719054
901,1733608489.132962952
902,1733608489.327090709
903,1733608489.531852009
904,1733608489.724709555
905,1733608489.931148079
906,1733608490.128803901
907,1733608490.329888895
908,1733608490.528053883
909,1733608490.528315177
910,1733608490.528843072
911,1733608490.726128883
912,1733608490.926129542
913,1733608491.128641995
914,1733608491.328422085
915,1733608491.526501479
916,1733608491.730708366
917,1733608491.928983164
918,1733608492.130754229
919,1733608492.334359116
920,1733608492.530424603
921,1733608492.734126985
922,1733608492.931978664
923,1733608493.134767931
924,1733608493.333163429
925,1733608493.533262168
926,1733608494.541719807
927,1733608494.753986572
928,1733608494.941737529
929,1733608495.351372567
930,1733608495.552807533
931,1733608495.749341263
932,1733608497.351849817
933,1733608497.550320846
934,1733608497.753049689
935,1733608497.962673406
936,1733608497.966933745
937,1733608498.161186935
938,1733608498.580187601
939,1733608498.768340346
940,1733608498.965262757
941,1733608499.159002786
942,1733608499.363468472
943,1733608499.565208240
944,1733608499.770852148
945,1733608499.959285767
946,1733608500.177879490
947,1733608500.362429937
948,1733608500.568029768
949,1733608500.763690068
950,1733608500.962469136
951,1733608501.165216847
952,1733608501.363328521
953,1733608501.563332423
954,1733608501.766217306
955,1733608502.566601726
956,1733608502.768277365
957,1733608502.971160814
958,1733608504.375968513
959,1733608504.578178240
960,1733608504.776073314
961,1733608504.975781072
962,1733608506.789794510
963,1733608506.991344122
964,1733608507.193905944
965,1733608507.384757061
966,1733608507.592485107
967,1733608507.788225448
968,1733608508.003865070
969,1733608508.188609019
970,1733608508.392105853
971,1733608508.593475002
972,1733608508.791659696
973,1733608508.991365845
974,1733608509.199707149
975,1733608509.395585249
976,1733608509.595226068
977,1733608509.792632342
978,1733608509.996357487
979,1733608510.193444964
980,1733608510.395593047
981,1733608510.593807554
982,1733608510.793717342
983,1733608510.997484599
984,1733608511.194554923
985,1733608512.799346887
986,1733608514.604760278
987,1733608514.806464268
988,1733608515.004549949
989,1733608515.204574769
990,1733608515.413483879
991,1733608515.605572702
992,1733608515.808662295
993,1733608516.006792308
994,1733608516.206726874
995,1733608516.407445618
996,1733608516.607502727
997,1733608516.810135959
998,1733608517.010438952
999,1733608517.211235720
1000,1733608517.410342780
1001,1733608517.611039642
1002,1733608517.820094456
1003,1733608518.023905787
1004,1733608518.228273550
1005,1733608518.424914486
1006,1733608518.616658943
1007,1733608518.821020761
1008,1733608519.828286551
1009,1733608520.027424583
1010,1733608521.244377649
1011,1733608522.237090836
1012,1733608522.456986857
1013,1733608522.644307254
1014,1733608522.832077466
1015,1733608523.032154216
1016,1733608523.232562939
1017,1733608523.233814470
1018,1733608523.432576829
1019,1733608523.639694626
1020,1733608523.841185974
1021,1733608524.036931723
1022,1733608524.234999958
1023,1733608524.435025470
1024,1733608524.634998625
1025,1733608524.835276295
1026,1733608525.035315913
1027,1733608525.236627672
1028,1733608525.435719041
1029,1733608525.637488907
1030,1733608525.837635218
1031,1733608526.043422237
1032,1733608526.238330575
1033,1733608526.438789704
1034,1733608526.638870261
1035,1733608527.848937203
1036,1733608528.259394485
1037,1733608529.856123665
1038,1733608529.856428354
1039,1733608530.052853637
1040,1733608530.258055980
1041,1733608530.473923860
1042,1733608530.474180037
1043,1733608530.657249222
1044,1733608530.853927315
1045,1733608531.061448616
1046,1733608531.273242071
1047,1733608531.464603963
1048,1733608531.658386437
1049,1733608531.857919512
1050,1733608532.080768717
1051,1733608532.257762926
1052,1733608532.457773051
1053,1733608532.657760024
1054,1733608532.857775392
1055,1733608533.074667309
1056,1733608533.257960989
1057,1733608533.458045619
1058,1733608533.660636699
1059,1733608533.861125451
1060,1733608534.061559036
1061,1733608534.259931698
1062,1733608534.460010990
1063,1733608535.465661042
1064,1733608535.866577982
1065,1733608536.068619034
1066,1733608537.881976894
1067,1733608538.090997752
1068,1733608538.280721787
1069,1733608538.513925862
1070,1733608538.691035863
1071,1733608538.890584668
1072,1733608539.082025100
1073,1733608539.302617702
1074,1733608539.510105393
1075,1733608539.690157167
1076,1733608539.886858992
1077,1733608540.099541795
1078,1733608540.290175012
1079,1733608540.498947944
1080,1733608540.687386959
1081,1733608540.893132316
1082,1733608541.102102893
1083,1733608541.299656667
1084,1733608541.494686957
1085,1733608541.702469596
1086,1733608541.896864570
1087,1733608542.115870138
1088,1733608542.294187349
1089,1733608543.096871376
1090,1733608544.703670883
1091,1733608544.704492321
1092,1733608544.704880102
1093,1733608547.112097034
1094,1733608547.311159401
1095,1733608547.511473745
1096,1733608547.711564528
1097,1733608547.911485168
1098,1733608548.110544210
1099,1733608548.310824000
1100,1733608548.510924870
1101,1733608548.712197483
1102,1733608548.911291562
1103,1733608549.110316258
1104,1733608549.310956279
1105,1733608549.532179399
1106,1733608549.713226064
1107,1733608549.713631280
1108,1733608549.913337308
1109,1733608550.129913170
1110,1733608550.326925204
1111,1733608550.515746328
1112,1733608550.525702255
1113,1733608550.717467087
1114,1733608550.930077534
1115,1733608551.134731380
1116,1733608551.337713915
1117,1733608551.520980294
1118,1733608551.739230453
1119,1733608552.551465037
1120,1733608553.328164332
1121,1733608556.740352746
1122,1733608556.937730549
1123,1733608557.167386517
1124,1733608557.538877774
1125,1733608557.738885333
1126,1733608557.938866306
1127,1733608558.138225338
1128,1733608558.338330193
1129,1733608558.538326693
1130,1733608558.739154829
1131,1733608558.940461821
1132,1733608559.142733898
1133,1733608559.340817674
1134,1733608559.341119953
1135,1733608559.341617713
1136,1733608559.540817573
1137,1733608559.740825187
1138,1733608559.944669853
1139,1733608560.141750170
1140,1733608560.342013601
1141,1733608560.545010187
1142,1733608560.743082646
1143,1733608560.943954721
1144,1733608561.152733759
1145,1733608562.752679757
1146,1733608563.761443560
1147,1733608564.160871313
1148,1733608564.359380477
1149,1733608564.572206563
1150,1733608566.363817956
1151,1733608566.563924871
1152,1733608566.766513620
1153,1733608566.965619728
1154,1733608567.367879123
1155,1733608567.565989139
1156,1733608567.765972489
1157,1733608567.966055077
1158,1733608568.366132525
1159,1733608568.566072611
1160,1733608568.766046272
1161,1733608568.972831908
1162,1733608568.973260854
1163,1733608569.170457385
1164,1733608569.370289219
1165,1733608569.568349170
1166,1733608569.768570593
1167,1733608569.968667553
1168,1733608570.169287560
1169,1733608570.369461449
1170,1733608570.569328005
1171,1733608571.776293675
1172,1733608572.184557503
1173,1733608573.786324252
1174,1733608573.989990015
1175,1733608574.186914442
1176,1733608574.406677396
1177,1733608574.406862398
1178,1733608574.602785344
1179,1733608574.792698366
1180,1733608574.991982262
1181,1733608575.195147338
1182,1733608575.392350042
1183,1733608575.604453148
1184,1733608575.805052983
1185,1733608576.007597765
1186,1733608576.193404835
1187,1733608576.395152315
1188,1733608576.596143858
1189,1733608576.793231242
1190,1733608576.993236663
1191,1733608577.195386006
1192,1733608577.393479373
1193,1733608577.593473598
1194,1733608577.793822041
1195,1733608577.993945428
1196,1733608578.195906688
1197,1733608580.615983192
1198,1733608581.011408695
1199,1733608581.420410961
1200,1733608583.214972076
1201,1733608583.412997706
1202,1733608583.635208943
1203,1733608583.841407497
1204,1733608584.022500150
1205,1733608584.216564790
1206,1733608584.416567037
1207,1733608584.620097332
1208,1733608584.817173575
1209,1733608585.016567760
1210,1733608585.216575093
1211,1733608585.416592763
1212,1733608585.619459843
1213,1733608585.818518424
1214,1733608586.019999207
1215,1733608586.219088939
1216,1733608586.419095617
1217,1733608586.619424098
1218,1733608586.819488433
1219,1733608587.018483827
1220,1733608587.219812466
1221,1733608587.419430578
1222,1733608587.619524290
1223,1733608590.241080108
1224,1733608590.439459742
1225,1733608592.638800159
1226,1733608592.838793138
1227,1733608593.044393898
1228,1733608593.238487658
1229,1733608593.438709976
1230,1733608593.641727927
1231,1733608593.840402055
1232,1733608594.041133213
1233,1733608594.041934494
1234,1733608594.241533877
1235,1733608594.441641753
1236,1733608594.641633076
1237,1733608594.841647095
1238,1733608595.040646161
1239,1733608595.240650111
1240,1733608595.440668664
1241,1733608595.640644601
1242,1733608595.840653506
1243,1733608596.041074250
1244,1733608596.241337366
1245,1733608596.441154593
1246,1733608596.641483468
1247,1733608596.841568172
1248,1733608597.055793205
1249,1733608599.455521556
